Shipment_ID,Order_ID,Ship_Date,Delivery_Date,Shipment_Status
4386,4386,2025-11-26,2025-11-29,Returned
4387,4387,2025-04-13,2025-04-16,Delivered
4388,4388,2025-07-24,2025-07-29,Delivered
4389,4389,2025-08-05,2025-08-09,Delivered
4390,4390,2025-09-02,2025-09-04,Delivered
4391,4391,2024-02-19,2024-02-22,Returned
4392,4392,2025-03-06,2025-03-11,Delivered
4393,4393,2024-01-12,2024-01-16,Delivered
4394,4394,2024-12-29,2025-01-01,Delivered
4395,4395,,,Cancelled
4396,4396,2025-09-05,2025-09-09,Delivered
4397,4397,2024-04-30,2024-05-06,Delivered
4398,4398,2024-06-16,2024-06-25,Delivered
4399,4399,2024-01-08,2024-01-14,Delivered
4400,4400,2024-06-23,2024-06-27,Delivered
4401,4401,2025-11-10,2025-11-14,Delivered
4402,4402,2025-06-23,2025-06-28,Delivered
4403,4403,2025-05-18,2025-05-24,Delivered
4404,4404,2025-08-03,2025-08-07,Delivered
4405,4405,2024-04-25,2024-04-29,Delivered
4406,4406,2025-01-18,2025-01-24,Delivered
4407,4407,2025-08-27,2025-08-31,Delivered
4408,4408,2025-12-10,2025-12-19,Delivered
4409,4409,2024-04-09,2024-04-14,Delivered
4410,4410,2025-12-29,2026-01-03,Delivered
4411,4411,2024-12-16,2024-12-22,Delivered
4412,4412,,,Cancelled
4413,4413,2025-07-16,2025-07-22,Delivered
4414,4414,2025-06-05,2025-06-09,Delivered
4415,4415,2025-06-06,2025-06-12,Delivered
4416,4416,2024-11-17,2024-11-23,Delivered
4417,4417,2024-05-22,2024-05-27,Delivered
4418,4418,2024-06-17,2024-06-22,Delivered
4419,4419,2024-08-07,2024-08-11,Delivered
4420,4420,2025-10-05,2025-10-08,Delivered
4421,4421,2024-06-11,2024-06-15,Delivered
4422,4422,2024-10-15,2024-10-17,Returned
4423,4423,2024-08-05,2024-08-11,Delivered
4424,4424,2025-06-23,2025-06-27,Delivered
4425,4425,2025-01-04,2025-01-06,Delivered
4426,4426,2025-12-21,2025-12-28,Delivered
4427,4427,2025-10-06,2025-10-09,Delivered
4428,4428,2025-10-12,2025-10-21,Returned
4429,4429,2025-12-14,2025-12-17,Delivered
4430,4430,2024-05-15,2024-05-21,Delivered
4431,4431,,,Cancelled
4432,4432,2025-01-18,2025-01-22,Delivered
4433,4433,2024-05-15,2024-05-18,Delivered
4434,4434,2024-02-20,2024-02-25,Delivered
4435,4435,2024-01-05,2024-01-08,Returned
4436,4436,2024-12-20,2024-12-23,Delivered
4437,4437,2025-03-27,2025-04-03,Delivered
4438,4438,2025-08-24,2025-08-28,Delivered
4439,4439,2024-05-18,2024-05-21,Delivered
4440,4440,2024-06-15,2024-06-18,Delivered
4441,4441,2025-12-04,2025-12-11,Delivered
4442,4442,2025-01-23,2025-01-28,Delivered
4443,4443,2024-06-14,2024-06-20,Delivered
4444,4444,2024-08-14,2024-08-20,Returned
4445,4445,,,Cancelled
4446,4446,2025-07-11,2025-07-17,Delivered
4447,4447,2025-02-08,2025-02-10,Delivered
4448,4448,2024-07-27,2024-07-31,Delivered
4449,4449,2025-05-30,2025-06-02,Delivered
4450,4450,,,Cancelled
4451,4451,2025-02-07,2025-02-09,Returned
4452,4452,2024-02-14,2024-02-20,Delivered
4453,4453,2024-06-06,2024-06-11,Delivered
4454,4454,2025-02-09,2025-02-13,Delivered
4455,4455,2025-08-20,2025-08-24,Delivered
4456,4456,2024-09-20,2024-09-26,Delivered
4457,4457,2025-03-18,2025-03-21,Returned
4458,4458,2024-11-11,2024-11-17,Delivered
4459,4459,2024-08-21,2024-08-23,Delivered
4460,4460,2024-11-08,2024-11-13,Delivered
4461,4461,2025-04-11,2025-04-17,Delivered
4462,4462,2025-01-30,2025-02-06,Delivered
4463,4463,2024-05-02,2024-05-05,Delivered
4464,4464,2024-09-20,2024-09-24,Delivered
4465,4465,2024-05-23,2024-05-29,Delivered
4466,4466,2025-07-24,2025-07-27,Delivered
4467,4467,2024-06-06,2024-06-11,Delivered
4468,4468,,,Cancelled
4469,4469,2025-07-02,2025-07-09,Delivered
4470,4470,2025-12-07,2025-12-11,Delivered
4471,4471,2025-02-23,2025-02-25,Delivered
4472,4472,2024-11-15,2024-11-21,Delivered
4473,4473,2025-08-08,2025-08-10,Delivered
4474,4474,2024-07-25,2024-07-28,Delivered
4475,4475,2024-05-18,2024-05-25,Returned
4476,4476,,,Cancelled
4477,4477,2024-03-01,2024-03-03,Delivered
4478,4478,2024-09-10,2024-09-17,Returned
4479,4479,2024-02-06,2024-02-09,Delivered
4480,4480,,,Cancelled
4481,4481,2025-05-28,2025-06-02,Delivered
4482,4482,,,Cancelled
4483,4483,2025-02-05,2025-02-14,Delivered
4484,4484,2025-05-29,2025-06-05,Delivered
4485,4485,,,Cancelled
4486,4486,2024-10-02,2024-10-09,Delivered
4487,4487,2025-10-14,2025-10-17,Returned
4488,4488,2024-09-03,2024-09-06,Delivered
4489,4489,2024-10-06,2024-10-12,Delivered
4490,4490,2025-09-01,2025-09-04,Delivered
4491,4491,2024-03-07,2024-03-10,Delivered
4492,4492,2024-05-10,2024-05-17,Delivered
4493,4493,2025-01-16,2025-01-25,Delivered
4494,4494,2024-01-12,2024-01-19,Delivered
4495,4495,2025-09-27,2025-10-01,Delivered
4496,4496,2024-12-17,2024-12-21,Delivered
4497,4497,2024-05-28,2024-06-04,Delivered
4498,4498,2025-08-15,2025-08-21,Delivered
4499,4499,2025-04-03,2025-04-07,Delivered
4500,4500,2024-09-03,2024-09-09,Delivered
4501,4501,2024-05-20,2024-05-22,Delivered
4502,4502,2025-08-27,2025-08-31,Delivered
4503,4503,2024-05-06,2024-05-10,Delivered
4504,4504,2024-09-30,2024-10-03,Delivered
4505,4505,2024-09-13,2024-09-20,Returned
4506,4506,2024-05-02,2024-05-07,Delivered
4507,4507,2024-11-15,2024-11-19,Delivered
4508,4508,2025-04-09,2025-04-11,Delivered
4509,4509,2025-04-15,2025-04-19,Delivered
4510,4510,2025-12-01,2025-12-05,Delivered
4511,4511,2025-12-04,2025-12-10,Delivered
4512,4512,,,Cancelled
4513,4513,2024-05-06,2024-05-09,Delivered
4514,4514,,,Cancelled
4515,4515,2024-10-17,2024-10-23,Delivered
4516,4516,2025-11-07,2025-11-10,Delivered
4517,4517,2025-03-21,2025-03-25,Delivered
4518,4518,2024-10-01,2024-10-03,Delivered
4519,4519,2025-05-28,2025-06-03,Delivered
4520,4520,,,Cancelled
4521,4521,2025-11-25,2025-11-28,Delivered
4522,4522,,,Cancelled
4523,4523,2025-04-01,2025-04-05,Delivered
4524,4524,2025-03-19,2025-03-24,Delivered
4525,4525,2024-07-12,2024-07-15,Delivered
4526,4526,2024-10-14,2024-10-19,Delivered
4527,4527,2025-10-09,2025-10-13,Delivered
4528,4528,2025-03-28,2025-04-01,Delivered
4529,4529,2025-01-14,2025-01-19,Delivered
4530,4530,2024-02-19,2024-02-24,Delivered
4531,4531,2025-05-13,2025-05-19,Delivered
4532,4532,2024-03-09,2024-03-16,Delivered
4533,4533,2025-11-10,2025-11-14,Delivered
4534,4534,2025-09-12,2025-09-18,Delivered
4535,4535,2025-12-12,2025-12-17,Delivered
4536,4536,2025-02-12,2025-02-17,Delivered
4537,4537,2024-04-01,2024-04-03,Returned
4538,4538,2024-02-06,2024-02-09,Delivered
4539,4539,2025-09-30,2025-10-07,Delivered
4540,4540,2025-06-15,2025-06-19,Delivered
4541,4541,2024-01-31,2024-02-05,Delivered
4542,4542,2025-10-10,2025-10-14,Delivered
4543,4543,2024-05-12,2024-05-16,Delivered
4544,4544,2024-12-27,2025-01-03,Delivered
4545,4545,2024-08-30,2024-09-06,Delivered
4546,4546,2025-12-11,2025-12-18,Delivered
4547,4547,2024-07-16,2024-07-21,Delivered
4548,4548,2024-01-05,2024-01-09,Delivered
4549,4549,,,Cancelled
4550,4550,2024-08-18,2024-08-21,Delivered
4551,4551,2025-03-10,2025-03-17,Delivered
4552,4552,2024-02-07,2024-02-12,Delivered
4553,4553,2024-02-21,2024-02-24,Returned
4554,4554,2025-06-08,2025-06-13,Delivered
4555,4555,2024-05-06,2024-05-11,Delivered
4556,4556,2024-07-24,2024-07-27,Delivered
4557,4557,2025-05-20,2025-05-25,Delivered
4558,4558,,,Cancelled
4559,4559,,,Cancelled
4560,4560,2025-11-26,2025-11-29,Delivered
4561,4561,2025-12-26,2025-12-29,Returned
4562,4562,2025-11-16,2025-11-20,Delivered
4563,4563,,,Cancelled
4564,4564,2025-02-18,2025-02-22,Delivered
4565,4565,2024-09-27,2024-10-02,Delivered
4566,4566,2024-08-10,2024-08-13,Returned
4567,4567,2024-06-16,2024-06-19,Delivered
4568,4568,2024-04-19,2024-04-24,Delivered
4569,4569,2024-12-22,2024-12-26,Returned
4570,4570,2025-08-03,2025-08-07,Delivered
4571,4571,,,Cancelled
4572,4572,2024-12-30,2025-01-01,Delivered
4573,4573,2025-09-26,2025-09-29,Delivered
4574,4574,2024-02-21,2024-02-28,Delivered
4575,4575,2025-10-13,2025-10-17,Delivered
4576,4576,,,Cancelled
4577,4577,2025-06-30,2025-07-04,Delivered
4578,4578,2025-05-20,2025-05-27,Delivered
4579,4579,2024-01-10,2024-01-12,Delivered
4580,4580,2025-07-28,2025-08-03,Delivered
4581,4581,2025-07-30,2025-08-01,Delivered
4582,4582,2025-11-07,2025-11-12,Delivered
4583,4583,2024-06-29,2024-07-05,Delivered
4584,4584,2024-10-21,2024-10-25,Delivered
4585,4585,2025-05-01,2025-05-05,Delivered
4586,4586,2024-11-20,2024-11-25,Delivered
4587,4587,2024-02-17,2024-02-21,Delivered
4588,4588,2024-03-18,2024-03-22,Returned
4589,4589,2024-03-10,2024-03-14,Delivered
4590,4590,2024-10-04,2024-10-07,Delivered
4591,4591,2025-11-22,2025-11-25,Delivered
4592,4592,2024-01-21,2024-01-25,Returned
4593,4593,2025-08-16,2025-08-18,Delivered
4594,4594,2025-08-31,2025-09-05,Delivered
4595,4595,2025-01-04,2025-01-08,Delivered
4596,4596,2024-01-02,2024-01-05,Delivered
4597,4597,2025-03-24,2025-03-28,Delivered
4598,4598,2025-10-01,2025-10-10,Delivered
4599,4599,2025-11-09,2025-11-12,Delivered
4600,4600,2024-07-28,2024-08-02,Delivered
4601,4601,2025-03-19,2025-03-23,Delivered
4602,4602,2025-08-06,2025-08-11,Delivered
4603,4603,2025-08-04,2025-08-09,Delivered
4604,4604,2024-06-20,2024-06-22,Delivered
4605,4605,2024-08-26,2024-08-31,Delivered
4606,4606,2024-07-09,2024-07-13,Delivered
4607,4607,2025-11-25,2025-11-28,Delivered
4608,4608,2025-12-15,2025-12-19,Returned
4609,4609,2025-09-29,2025-10-04,Delivered
4610,4610,,,Cancelled
4611,4611,2024-08-02,2024-08-09,Delivered
4612,4612,2025-12-19,2025-12-23,Delivered
4613,4613,2025-09-10,2025-09-13,Delivered
4614,4614,2024-12-05,2024-12-12,Delivered
4615,4615,2025-06-11,2025-06-20,Delivered
4616,4616,2025-10-17,2025-10-19,Delivered
4617,4617,2024-05-30,2024-06-05,Delivered
4618,4618,,,Cancelled
4619,4619,2024-12-25,2024-12-29,Delivered
4620,4620,2024-10-18,2024-10-22,Delivered
4621,4621,2024-10-19,2024-10-24,Delivered
4622,4622,2024-01-05,2024-01-11,Delivered
4623,4623,2025-04-23,2025-04-29,Delivered
4624,4624,2025-11-15,2025-11-20,Delivered
4625,4625,2025-08-11,2025-08-13,Delivered
4626,4626,2024-11-13,2024-11-15,Delivered
4627,4627,2025-01-31,2025-02-03,Delivered
4628,4628,2024-09-21,2024-09-25,Delivered
4629,4629,2024-09-10,2024-09-14,Delivered
4630,4630,2025-04-28,2025-05-05,Delivered
4631,4631,2025-02-01,2025-02-05,Delivered
4632,4632,2024-07-11,2024-07-13,Delivered
4633,4633,2025-10-14,2025-10-21,Delivered
4634,4634,2025-08-07,2025-08-16,Delivered
4635,4635,2024-07-30,2024-08-06,Delivered
4636,4636,2025-04-23,2025-04-28,Delivered
4637,4637,2024-12-25,2024-12-29,Delivered
4638,4638,2025-04-20,2025-04-29,Delivered
4639,4639,2024-11-04,2024-11-08,Returned
4640,4640,2024-11-18,2024-11-23,Delivered
4641,4641,,,Cancelled
4642,4642,2024-12-10,2024-12-13,Delivered
4643,4643,2024-10-17,2024-10-21,Delivered
4644,4644,2024-11-03,2024-11-10,Delivered
4645,4645,2024-10-29,2024-11-01,Delivered
4646,4646,2024-09-21,2024-09-25,Delivered
4647,4647,2025-09-19,2025-09-23,Delivered
4648,4648,2025-09-10,2025-09-13,Delivered
4649,4649,2024-09-06,2024-09-10,Returned
4650,4650,2024-10-12,2024-10-18,Delivered
4651,4651,,,Cancelled
4652,4652,2024-01-20,2024-01-23,Delivered
4653,4653,2025-11-07,2025-11-11,Delivered
4654,4654,2024-08-20,2024-08-27,Delivered
4655,4655,2025-03-07,2025-03-10,Delivered
4656,4656,2024-08-12,2024-08-16,Delivered
4657,4657,2025-10-20,2025-10-22,Delivered
4658,4658,2024-10-05,2024-10-11,Delivered
4659,4659,2024-01-12,2024-01-18,Delivered
4660,4660,2025-12-09,2025-12-14,Delivered
4661,4661,2024-02-17,2024-02-21,Delivered
4662,4662,2025-06-17,2025-06-19,Delivered
4663,4663,2025-12-30,2026-01-03,Delivered
4664,4664,,,Cancelled
4665,4665,2024-02-11,2024-02-15,Delivered
4666,4666,2024-10-12,2024-10-17,Delivered
4667,4667,2025-01-26,2025-01-31,Delivered
4668,4668,2024-08-19,2024-08-23,Delivered
4669,4669,,,Cancelled
4670,4670,2024-05-21,2024-05-30,Delivered
4671,4671,,,Cancelled
4672,4672,2025-01-02,2025-01-06,Delivered
4673,4673,2024-07-14,2024-07-17,Delivered
4674,4674,2025-11-26,2025-12-02,Returned
4675,4675,2025-03-17,2025-03-20,Returned
4676,4676,2024-08-12,2024-08-16,Delivered
4677,4677,2025-07-22,2025-07-26,Delivered
4678,4678,2024-12-04,2024-12-10,Delivered
4679,4679,2024-03-16,2024-03-22,Returned
4680,4680,,,Cancelled
4681,4681,,,Cancelled
4682,4682,2025-11-20,2025-11-25,Delivered
4683,4683,2024-09-14,2024-09-17,Delivered
4684,4684,2024-07-07,2024-07-10,Delivered
4685,4685,2024-04-23,2024-04-28,Delivered
4686,4686,2025-04-08,2025-04-15,Delivered
4687,4687,2025-12-13,2025-12-18,Delivered
4688,4688,2025-07-08,2025-07-14,Delivered
4689,4689,2025-10-30,2025-11-04,Delivered
4690,4690,,,Cancelled
4691,4691,2025-08-21,2025-08-30,Delivered
4692,4692,2025-11-03,2025-11-09,Delivered
4693,4693,,,Cancelled
4694,4694,2025-04-24,2025-04-27,Delivered
4695,4695,,,Cancelled
4696,4696,2024-06-09,2024-06-15,Delivered
4697,4697,2025-01-13,2025-01-19,Delivered
4698,4698,2025-07-28,2025-07-31,Returned
4699,4699,2025-02-05,2025-02-08,Delivered
4700,4700,,,Cancelled
4701,4701,2024-06-14,2024-06-18,Delivered
4702,4702,2024-06-08,2024-06-14,Delivered
4703,4703,2024-05-21,2024-05-24,Delivered
4704,4704,2025-08-11,2025-08-14,Delivered
4705,4705,2024-01-14,2024-01-17,Delivered
4706,4706,2024-09-17,2024-09-20,Delivered
4707,4707,2025-12-12,2025-12-15,Delivered
4708,4708,2025-04-14,2025-04-18,Returned
4709,4709,2025-03-26,2025-04-01,Delivered
4710,4710,2025-09-18,2025-09-22,Delivered
4711,4711,,,Cancelled
4712,4712,2024-06-27,2024-06-30,Delivered
4713,4713,2024-02-29,2024-03-07,Returned
4714,4714,2024-08-26,2024-08-31,Delivered
4715,4715,2024-09-22,2024-09-29,Delivered
4716,4716,2024-08-10,2024-08-15,Delivered
4717,4717,2024-05-16,2024-05-20,Delivered
4718,4718,2025-04-15,2025-04-19,Returned
4719,4719,2025-08-21,2025-08-25,Delivered
4720,4720,2024-01-19,2024-01-23,Delivered
4721,4721,2024-06-19,2024-06-28,Delivered
4722,4722,2024-02-25,2024-03-03,Delivered
4723,4723,2025-02-28,2025-03-05,Delivered
4724,4724,2025-04-21,2025-04-25,Delivered
4725,4725,2025-05-03,2025-05-09,Delivered
4726,4726,2024-11-26,2024-12-01,Delivered
4727,4727,2025-09-09,2025-09-12,Returned
4728,4728,2025-02-01,2025-02-04,Delivered
4729,4729,2025-07-06,2025-07-11,Delivered
4730,4730,2025-04-26,2025-04-30,Delivered
4731,4731,2024-03-08,2024-03-13,Delivered
4732,4732,2024-02-14,2024-02-17,Delivered
4733,4733,2025-01-31,2025-02-03,Delivered
4734,4734,,,Cancelled
4735,4735,2024-05-31,2024-06-06,Delivered
4736,4736,2024-07-14,2024-07-18,Delivered
4737,4737,2024-03-22,2024-03-26,Delivered
4738,4738,2024-03-31,2024-04-06,Delivered
4739,4739,2025-06-10,2025-06-13,Delivered
4740,4740,2025-12-07,2025-12-14,Delivered
4741,4741,2025-09-23,2025-09-27,Delivered
4742,4742,,,Cancelled
4743,4743,2025-05-14,2025-05-19,Delivered
4744,4744,2025-10-09,2025-10-13,Delivered
4745,4745,2024-04-18,2024-04-21,Returned
4746,4746,2024-09-17,2024-09-21,Delivered
4747,4747,,,Cancelled
4748,4748,2024-04-24,2024-04-30,Delivered
4749,4749,2024-05-26,2024-05-31,Returned
4750,4750,2024-09-18,2024-09-23,Delivered
4751,4751,2024-07-08,2024-07-11,Delivered
4752,4752,2024-10-25,2024-10-29,Delivered
4753,4753,2024-07-02,2024-07-06,Delivered
4754,4754,,,Cancelled
4755,4755,2024-07-17,2024-07-24,Delivered
4756,4756,2025-12-12,2025-12-18,Delivered
4757,4757,2024-10-25,2024-10-28,Delivered
4758,4758,2024-01-20,2024-01-24,Delivered
4759,4759,2025-05-28,2025-06-02,Delivered
4760,4760,2024-12-07,2024-12-14,Delivered
4761,4761,,,Cancelled
4762,4762,2025-12-02,2025-12-07,Delivered
4763,4763,2024-12-26,2024-12-28,Delivered
4764,4764,2024-11-18,2024-11-20,Delivered
4765,4765,2025-05-26,2025-05-28,Delivered
4766,4766,2024-07-08,2024-07-11,Delivered
4767,4767,2024-08-03,2024-08-09,Returned
4768,4768,2024-11-22,2024-11-25,Delivered
4769,4769,2025-04-09,2025-04-13,Delivered
4770,4770,,,Cancelled
4771,4771,2024-06-09,2024-06-15,Delivered
4772,4772,2025-02-14,2025-02-20,Delivered
4773,4773,2025-09-13,2025-09-16,Delivered
4774,4774,2025-08-12,2025-08-16,Returned
4775,4775,2025-09-01,2025-09-05,Delivered
4776,4776,2025-02-27,2025-03-03,Delivered
4777,4777,2024-11-24,2024-12-01,Delivered
4778,4778,2025-08-20,2025-08-29,Delivered
4779,4779,2025-04-21,2025-04-24,Delivered
4780,4780,2025-10-24,2025-10-29,Delivered
4781,4781,2024-11-01,2024-11-05,Delivered
4782,4782,2024-02-14,2024-02-17,Delivered
4783,4783,2025-11-13,2025-11-17,Delivered
4784,4784,2025-10-26,2025-10-31,Delivered
4785,4785,2024-07-21,2024-07-26,Delivered
4786,4786,2025-11-04,2025-11-10,Delivered
4787,4787,2024-02-15,2024-02-17,Delivered
4788,4788,,,Cancelled
4789,4789,2025-10-21,2025-10-25,Delivered
4790,4790,2024-04-07,2024-04-13,Delivered
4791,4791,2024-11-01,2024-11-07,Delivered
4792,4792,2024-04-26,2024-04-30,Delivered
4793,4793,2025-03-22,2025-03-25,Delivered
4794,4794,,,Cancelled
4795,4795,2025-08-22,2025-08-25,Delivered
4796,4796,2025-07-25,2025-07-31,Delivered
4797,4797,,,Cancelled
4798,4798,2024-01-02,2024-01-06,Delivered
4799,4799,,,Cancelled
4800,4800,2025-03-30,2025-04-04,Delivered
4801,4801,2024-11-19,2024-11-26,Delivered
4802,4802,2025-02-02,2025-02-08,Delivered
4803,4803,2025-02-14,2025-02-20,Delivered
4804,4804,2024-05-04,2024-05-09,Delivered
4805,4805,2024-08-11,2024-08-14,Delivered
4806,4806,2025-09-18,2025-09-22,Delivered
4807,4807,2024-05-29,2024-06-07,Delivered
4808,4808,2024-01-19,2024-01-21,Delivered
4809,4809,2024-10-20,2024-10-26,Delivered
4810,4810,2024-08-11,2024-08-15,Delivered
4811,4811,2025-06-09,2025-06-14,Delivered
4812,4812,2024-04-25,2024-05-01,Delivered
4813,4813,,,Cancelled
4814,4814,2025-08-26,2025-08-28,Delivered
4815,4815,2024-10-13,2024-10-18,Delivered
4816,4816,2025-11-01,2025-11-05,Delivered
4817,4817,2024-04-25,2024-04-29,Delivered
4818,4818,2024-08-14,2024-08-23,Delivered
4819,4819,2025-12-08,2025-12-10,Delivered
4820,4820,2024-03-06,2024-03-11,Delivered
4821,4821,2024-06-16,2024-06-22,Delivered
4822,4822,,,Cancelled
4823,4823,2024-11-26,2024-11-28,Delivered
4824,4824,2024-07-05,2024-07-11,Delivered
4825,4825,2024-08-31,2024-09-03,Delivered
4826,4826,2025-01-01,2025-01-07,Delivered
4827,4827,2025-03-06,2025-03-12,Delivered
4828,4828,2025-08-04,2025-08-08,Delivered
4829,4829,2025-02-12,2025-02-19,Delivered
4830,4830,2025-04-15,2025-04-18,Returned
4831,4831,,,Cancelled
4832,4832,2024-07-31,2024-08-04,Delivered
4833,4833,2025-11-21,2025-11-25,Delivered
4834,4834,2025-02-22,2025-02-26,Delivered
4835,4835,,,Cancelled
4836,4836,2025-07-12,2025-07-17,Delivered
4837,4837,2024-04-19,2024-04-26,Delivered
4838,4838,2024-04-24,2024-04-28,Returned
4839,4839,2024-06-08,2024-06-10,Delivered
4840,4840,2024-07-26,2024-07-30,Delivered
4841,4841,2024-04-13,2024-04-18,Delivered
4842,4842,,,Cancelled
4843,4843,,,Cancelled
4844,4844,2025-05-06,2025-05-13,Delivered
4845,4845,2025-12-21,2025-12-27,Delivered
4846,4846,2025-05-10,2025-05-15,Delivered
4847,4847,2024-02-15,2024-02-18,Delivered
4848,4848,2025-01-15,2025-01-21,Delivered
4849,4849,2025-07-06,2025-07-08,Delivered
4850,4850,2024-10-01,2024-10-08,Delivered
4851,4851,2024-05-12,2024-05-17,Delivered
4852,4852,2025-02-26,2025-03-05,Delivered
4853,4853,2025-12-15,2025-12-19,Delivered
4854,4854,,,Cancelled
4855,4855,2024-09-12,2024-09-15,Delivered
4856,4856,2025-11-09,2025-11-12,Delivered
4857,4857,,,Cancelled
4858,4858,2025-12-20,2025-12-22,Delivered
4859,4859,2025-02-15,2025-02-22,Delivered
4860,4860,2025-09-19,2025-09-26,Delivered
4861,4861,2024-05-22,2024-05-24,Delivered
4862,4862,2025-09-25,2025-10-04,Delivered
4863,4863,2024-06-18,2024-06-22,Delivered
4864,4864,2024-10-07,2024-10-09,Delivered
4865,4865,2024-01-12,2024-01-14,Delivered
4866,4866,,,Cancelled
4867,4867,2025-04-03,2025-04-07,Delivered
4868,4868,2025-09-27,2025-10-06,Delivered
4869,4869,2024-03-08,2024-03-14,Delivered
4870,4870,2025-05-14,2025-05-20,Delivered
4871,4871,2025-09-04,2025-09-09,Delivered
4872,4872,2025-05-26,2025-05-31,Delivered
4873,4873,2025-09-25,2025-09-28,Delivered
4874,4874,2024-03-20,2024-03-24,Delivered
4875,4875,2025-06-01,2025-06-04,Delivered
4876,4876,,,Cancelled
4877,4877,2025-10-09,2025-10-13,Delivered
4878,4878,2025-08-20,2025-08-24,Delivered
4879,4879,2025-01-26,2025-02-01,Delivered
4880,4880,2024-02-01,2024-02-06,Delivered
4881,4881,2025-09-12,2025-09-17,Delivered
4882,4882,2025-02-10,2025-02-15,Delivered
4883,4883,2024-05-02,2024-05-06,Delivered
4884,4884,2025-04-16,2025-04-20,Delivered
4885,4885,,,Cancelled
4886,4886,2025-07-14,2025-07-17,Delivered
4887,4887,2024-09-16,2024-09-20,Delivered
4888,4888,2024-08-16,2024-08-21,Delivered
4889,4889,2025-08-10,2025-08-16,Delivered
4890,4890,2024-02-13,2024-02-22,Delivered
4891,4891,2025-07-08,2025-07-12,Delivered
4892,4892,,,Cancelled
4893,4893,2024-04-19,2024-04-24,Delivered
4894,4894,2024-08-31,2024-09-03,Delivered
4895,4895,,,Cancelled
4896,4896,2024-01-02,2024-01-07,Delivered
4897,4897,2025-02-05,2025-02-07,Delivered
4898,4898,2025-09-05,2025-09-12,Delivered
4899,4899,2025-01-02,2025-01-07,Delivered
4900,4900,2024-09-26,2024-09-30,Delivered
4901,4901,,,Cancelled
4902,4902,2025-03-19,2025-03-26,Delivered
4903,4903,,,Cancelled
4904,4904,2024-05-04,2024-05-08,Delivered
4905,4905,2025-10-23,2025-10-26,Delivered
4906,4906,2024-07-28,2024-08-03,Delivered
4907,4907,2024-05-08,2024-05-11,Delivered
4908,4908,2024-11-01,2024-11-05,Returned
4909,4909,2024-05-15,2024-05-24,Delivered
4910,4910,2025-02-08,2025-02-13,Delivered
4911,4911,,,Cancelled
4912,4912,2025-01-20,2025-01-27,Delivered
4913,4913,2025-01-23,2025-01-27,Delivered
4914,4914,,,Cancelled
4915,4915,,,Cancelled
4916,4916,2024-11-19,2024-11-24,Delivered
4917,4917,2024-07-06,2024-07-12,Delivered
4918,4918,2024-08-31,2024-09-04,Returned
4919,4919,2025-11-08,2025-11-10,Delivered
4920,4920,2024-09-24,2024-09-28,Delivered
4921,4921,2025-02-03,2025-02-06,Delivered
4922,4922,2024-11-30,2024-12-05,Delivered
4923,4923,2025-03-24,2025-03-29,Delivered
4924,4924,2024-08-26,2024-08-29,Delivered
4925,4925,2025-05-18,2025-05-27,Returned
4926,4926,2024-12-10,2024-12-14,Delivered
4927,4927,,,Cancelled
4928,4928,2025-09-04,2025-09-06,Delivered
4929,4929,2025-02-08,2025-02-11,Delivered
4930,4930,2024-04-04,2024-04-08,Returned
4931,4931,2025-05-01,2025-05-06,Returned
