Payment_ID,Order_ID,Payment_Method,Amount,Payment_Status
4483,4483,Wallet,79456.16,Successful
4484,4484,UPI,27071.71,Successful
4485,4485,UPI,41392.0,Failed
4486,4486,COD,82909.84,Successful
4487,4487,Net Banking,25883.98,Successful
4488,4488,Wallet,78238.36,Successful
4489,4489,COD,17257.62,Successful
4490,4490,Wallet,14823.3,Successful
4491,4491,Wallet,37374.34,Failed
4492,4492,Debit Card,33742.3,Successful
4493,4493,Debit Card,48532.36,Successful
4494,4494,Debit Card,3891.98,Successful
4495,4495,Debit Card,7537.16,Successful
4496,4496,Net Banking,36867.59,Successful
4497,4497,Debit Card,156978.28,Successful
4498,4498,Net Banking,64106.18,Successful
4499,4499,Credit Card,66249.62,Successful
4500,4500,Debit Card,113711.74,Successful
4501,4501,Net Banking,84787.09,Successful
4502,4502,COD,29719.7,Successful
4503,4503,UPI,75353.23,Successful
4504,4504,Net Banking,9167.24,Successful
4505,4505,COD,27082.01,Successful
4506,4506,Net Banking,134680.92,Successful
4507,4507,Credit Card,29254.68,Successful
4508,4508,Wallet,80931.34,Successful
4509,4509,Net Banking,58083.08,Successful
4510,4510,UPI,106448.81,Successful
4511,4511,Debit Card,49750.38,Successful
4512,4512,Credit Card,11341.34,Failed
4513,4513,UPI,58469.49,Successful
4514,4514,UPI,28061.93,Failed
4515,4515,UPI,79211.17,Successful
4516,4516,Debit Card,102229.73,Successful
4517,4517,Net Banking,13399.39,Successful
4518,4518,COD,71754.43,Successful
4519,4519,Wallet,65635.29,Successful
4520,4520,Net Banking,137938.85,Failed
4521,4521,Credit Card,132619.66,Successful
4522,4522,COD,273640.45,Failed
4523,4523,Debit Card,20534.86,Successful
4524,4524,Debit Card,20010.6,Successful
4525,4525,COD,49888.52,Successful
4526,4526,COD,22334.78,Successful
4527,4527,UPI,135565.93,Successful
4528,4528,COD,78716.58,Successful
4529,4529,UPI,2873.51,Successful
4530,4530,UPI,9472.19,Successful
4531,4531,UPI,5498.64,Successful
4532,4532,Net Banking,23822.58,Successful
4533,4533,COD,15074.32,Successful
4534,4534,Debit Card,14719.01,Successful
4535,4535,Debit Card,96314.49,Successful
4536,4536,Credit Card,105942.0,Successful
4537,4537,Wallet,154406.89,Successful
4538,4538,Credit Card,43286.0,Successful
4539,4539,Debit Card,25078.82,Successful
4540,4540,Net Banking,27853.25,Successful
4541,4541,Credit Card,13353.63,Successful
4542,4542,UPI,55475.67,Successful
4543,4543,COD,219033.27,Successful
4544,4544,Debit Card,67066.5,Failed
4545,4545,UPI,91115.96,Successful
4546,4546,COD,19358.18,Successful
4547,4547,Wallet,84885.84,Successful
4548,4548,Net Banking,207192.79,Successful
4549,4549,Net Banking,28243.27,Failed
4550,4550,Credit Card,112995.16,Successful
4551,4551,UPI,24550.95,Successful
4552,4552,UPI,77323.62,Successful
4553,4553,COD,4945.79,Successful
4554,4554,UPI,106821.8,Successful
4555,4555,Debit Card,26129.21,Successful
4556,4556,Wallet,11988.93,Successful
4557,4557,COD,66709.97,Successful
4558,4558,Debit Card,49681.24,Failed
4559,4559,Wallet,160545.83,Failed
4560,4560,Net Banking,61896.12,Successful
4561,4561,Credit Card,61326.77,Successful
4562,4562,UPI,113287.35,Successful
4563,4563,Wallet,3616.42,Failed
4564,4564,Credit Card,50612.93,Successful
4565,4565,Net Banking,79351.34,Successful
4566,4566,Wallet,117436.82,Successful
4567,4567,Wallet,150755.67,Successful
4568,4568,Net Banking,17891.92,Successful
4569,4569,UPI,41711.2,Successful
4570,4570,COD,36485.44,Successful
4571,4571,COD,18851.1,Failed
4572,4572,COD,69217.5,Successful
4573,4573,Debit Card,23101.97,Successful
4574,4574,COD,53564.1,Successful
4575,4575,COD,49431.52,Successful
4576,4576,COD,132958.79,Failed
4577,4577,COD,120061.85,Successful
4578,4578,Net Banking,30831.3,Successful
4579,4579,COD,49826.88,Successful
4580,4580,Credit Card,95169.21,Failed
4581,4581,Wallet,44382.16,Successful
4582,4582,Debit Card,39195.53,Successful
4583,4583,Credit Card,80573.14,Successful
4584,4584,Debit Card,85763.79,Successful
4585,4585,Net Banking,58801.31,Successful
4586,4586,COD,90598.97,Successful
4587,4587,Wallet,127739.19,Successful
4588,4588,UPI,21091.38,Successful
4589,4589,Net Banking,105418.8,Successful
4590,4590,Wallet,23962.89,Successful
4591,4591,Debit Card,34439.39,Successful
4592,4592,COD,91693.78,Successful
4593,4593,Debit Card,253706.97,Successful
4594,4594,COD,38097.65,Successful
4595,4595,Debit Card,16413.89,Successful
4596,4596,UPI,97671.94,Successful
4597,4597,Credit Card,59821.63,Successful
4598,4598,Net Banking,213790.61,Successful
4599,4599,Debit Card,3450.13,Successful
4600,4600,COD,97823.66,Successful
4601,4601,Net Banking,67243.2,Successful
4602,4602,UPI,16235.33,Successful
4603,4603,Debit Card,34871.73,Successful
4604,4604,Net Banking,9563.35,Successful
4605,4605,Net Banking,118949.34,Successful
4606,4606,Net Banking,221243.42,Successful
4607,4607,Credit Card,109757.71,Successful
4608,4608,Wallet,75956.89,Successful
4609,4609,Debit Card,78481.63,Successful
4610,4610,Net Banking,82334.61,Failed
4611,4611,COD,82917.3,Failed
4612,4612,Debit Card,92725.32,Successful
4613,4613,Net Banking,73865.06,Successful
4614,4614,Debit Card,215086.49,Successful
4615,4615,UPI,82261.68,Successful
4616,4616,Wallet,126788.12,Successful
4617,4617,Credit Card,97953.36,Successful
4618,4618,Debit Card,49243.38,Failed
4619,4619,Net Banking,127631.73,Successful
4620,4620,Net Banking,251462.72,Successful
4621,4621,UPI,49090.74,Successful
4622,4622,Debit Card,14837.37,Successful
4623,4623,Debit Card,29481.52,Successful
4624,4624,COD,32358.07,Successful
4625,4625,Wallet,87565.21,Successful
4626,4626,Net Banking,86552.57,Successful
4627,4627,Net Banking,92127.75,Successful
4628,4628,COD,55398.8,Successful
4629,4629,Net Banking,73177.97,Successful
4630,4630,Credit Card,61816.88,Successful
4631,4631,COD,105806.21,Successful
4632,4632,Debit Card,15788.72,Successful
4633,4633,Credit Card,180457.19,Successful
4634,4634,COD,67243.2,Successful
4635,4635,Credit Card,89829.56,Successful
4636,4636,Credit Card,38176.18,Successful
4637,4637,COD,35607.27,Successful
4638,4638,Net Banking,118440.12,Successful
4639,4639,UPI,72151.9,Successful
4640,4640,UPI,62020.35,Successful
4641,4641,Credit Card,110113.2,Failed
4642,4642,Debit Card,81488.48,Successful
4643,4643,Debit Card,78386.42,Successful
4644,4644,Wallet,104274.39,Successful
4645,4645,Credit Card,50744.93,Successful
4646,4646,UPI,122691.93,Successful
4647,4647,COD,203246.13,Successful
4648,4648,Net Banking,92242.44,Successful
4649,4649,Wallet,117911.22,Successful
4650,4650,Net Banking,144004.35,Successful
4651,4651,Net Banking,64453.32,Failed
4652,4652,Wallet,82768.39,Successful
4653,4653,UPI,7041.07,Successful
4654,4654,Credit Card,1714.02,Successful
4655,4655,COD,62931.43,Successful
4656,4656,Debit Card,55499.01,Successful
4657,4657,Credit Card,10178.77,Successful
4658,4658,COD,39230.69,Successful
4659,4659,UPI,52274.77,Successful
4660,4660,Net Banking,58547.88,Successful
4661,4661,Credit Card,116833.3,Successful
4662,4662,Credit Card,27699.4,Successful
4663,4663,Debit Card,4378.48,Successful
4664,4664,Wallet,34272.15,Failed
4665,4665,Debit Card,59121.95,Successful
4666,4666,Net Banking,44157.02,Successful
4667,4667,COD,86708.47,Failed
4668,4668,COD,87714.76,Successful
4669,4669,UPI,7719.63,Failed
4670,4670,Debit Card,120825.56,Successful
4671,4671,COD,35790.53,Failed
4672,4672,UPI,35933.69,Successful
4673,4673,COD,21123.2,Successful
4674,4674,Debit Card,173643.19,Successful
4675,4675,Wallet,192108.13,Successful
4676,4676,COD,125461.15,Successful
4677,4677,Net Banking,72202.61,Successful
4678,4678,UPI,104090.72,Successful
4679,4679,Debit Card,72290.76,Successful
4680,4680,Debit Card,77831.58,Failed
4681,4681,Credit Card,150344.44,Failed
4682,4682,Wallet,38014.22,Successful
4683,4683,Debit Card,94831.54,Successful
4684,4684,UPI,144278.84,Successful
4685,4685,UPI,79553.03,Successful
4686,4686,Net Banking,127029.16,Failed
4687,4687,Wallet,123705.08,Successful
4688,4688,COD,67066.5,Successful
4689,4689,UPI,41410.18,Successful
4690,4690,Debit Card,35139.6,Failed
4691,4691,COD,75569.06,Successful
4692,4692,UPI,24088.94,Successful
4693,4693,Debit Card,91753.94,Failed
4694,4694,Wallet,42804.34,Successful
4695,4695,UPI,52177.71,Failed
4696,4696,Debit Card,17747.58,Successful
4697,4697,UPI,17255.98,Successful
4698,4698,Wallet,76283.23,Successful
4699,4699,Debit Card,76411.48,Successful
4700,4700,UPI,46656.58,Failed
4701,4701,UPI,35135.44,Successful
4702,4702,Net Banking,134493.12,Successful
4703,4703,Net Banking,16445.68,Successful
4704,4704,Net Banking,42962.98,Successful
4705,4705,COD,120335.95,Successful
4706,4706,Debit Card,87227.64,Successful
4707,4707,Debit Card,35724.67,Successful
4708,4708,Credit Card,153417.65,Successful
4709,4709,Wallet,117248.44,Successful
4710,4710,Credit Card,7215.7,Successful
4711,4711,Net Banking,13353.63,Failed
4712,4712,Net Banking,64433.31,Successful
4713,4713,Debit Card,33163.94,Successful
4714,4714,Debit Card,100281.34,Successful
4715,4715,UPI,23158.9,Successful
4716,4716,Credit Card,79907.26,Successful
4717,4717,Credit Card,88058.29,Successful
4718,4718,COD,42714.11,Successful
4719,4719,Net Banking,99424.11,Successful
4720,4720,Net Banking,88359.23,Successful
4721,4721,Debit Card,86583.31,Successful
4722,4722,Debit Card,76571.75,Successful
4723,4723,UPI,74724.35,Successful
4724,4724,Net Banking,80619.82,Successful
4725,4725,Net Banking,112374.51,Successful
4726,4726,COD,52026.21,Successful
4727,4727,Net Banking,76283.23,Successful
4728,4728,Debit Card,226916.2,Successful
4729,4729,UPI,107621.06,Successful
4730,4730,Credit Card,74671.77,Successful
4731,4731,Wallet,17257.62,Successful
4732,4732,Wallet,5028.48,Successful
4733,4733,Wallet,3806.76,Successful
4734,4734,Credit Card,71591.74,Failed
4735,4735,UPI,37547.68,Successful
4736,4736,Net Banking,1372.26,Successful
4737,4737,Credit Card,30737.22,Successful
4738,4738,Debit Card,151746.72,Successful
4739,4739,Debit Card,84585.0,Successful
4740,4740,COD,21484.44,Successful
4741,4741,Net Banking,79136.76,Successful
4742,4742,Credit Card,105615.91,Failed
4743,4743,Credit Card,8646.26,Successful
4744,4744,Wallet,157491.59,Successful
4745,4745,Net Banking,72623.43,Successful
4746,4746,Wallet,65213.21,Successful
4747,4747,Net Banking,104019.8,Failed
4748,4748,Credit Card,41364.97,Successful
4749,4749,COD,66067.92,Successful
4750,4750,COD,42129.54,Successful
4751,4751,Debit Card,22980.54,Failed
4752,4752,UPI,10105.24,Successful
4753,4753,Wallet,20153.8,Successful
4754,4754,Debit Card,43281.01,Failed
4755,4755,Wallet,110970.85,Successful
4756,4756,UPI,16619.7,Successful
4757,4757,Debit Card,14082.13,Successful
4758,4758,UPI,65114.62,Successful
4759,4759,Credit Card,13587.29,Successful
4760,4760,Credit Card,55295.22,Successful
4761,4761,COD,76411.48,Failed
4762,4762,UPI,24868.92,Successful
4763,4763,Debit Card,80851.63,Successful
4764,4764,Net Banking,69699.7,Successful
4765,4765,COD,91293.62,Successful
4766,4766,UPI,36863.48,Successful
4767,4767,COD,102730.75,Successful
4768,4768,Wallet,60945.77,Successful
4769,4769,Credit Card,95131.03,Successful
4770,4770,Debit Card,45611.81,Failed
4771,4771,COD,24875.19,Successful
4772,4772,Debit Card,186875.93,Successful
4773,4773,Debit Card,3181.28,Successful
4774,4774,Wallet,144818.74,Successful
4775,4775,UPI,21385.71,Successful
4776,4776,Credit Card,35312.82,Successful
4777,4777,Net Banking,14236.85,Successful
4778,4778,COD,128047.06,Successful
4779,4779,UPI,150906.07,Successful
4780,4780,UPI,100281.34,Failed
4781,4781,UPI,145194.49,Successful
4782,4782,Wallet,76544.48,Successful
4783,4783,Debit Card,46888.6,Successful
4784,4784,UPI,7412.16,Successful
4785,4785,Debit Card,91818.57,Successful
4786,4786,Credit Card,13278.78,Successful
4787,4787,Debit Card,68035.75,Successful
4788,4788,Credit Card,43174.27,Failed
4789,4789,Debit Card,15220.08,Successful
4790,4790,UPI,102017.94,Successful
4791,4791,Wallet,160175.94,Successful
4792,4792,Wallet,96999.72,Successful
4793,4793,UPI,47680.99,Successful
4794,4794,Debit Card,115393.0,Failed
4795,4795,Credit Card,87751.01,Successful
4796,4796,Net Banking,137725.68,Successful
4797,4797,COD,19339.1,Failed
4798,4798,Wallet,91129.16,Successful
4799,4799,COD,94027.96,Failed
4800,4800,Debit Card,5831.88,Successful
4801,4801,Net Banking,198146.79,Successful
4802,4802,UPI,160314.31,Successful
4803,4803,Net Banking,83179.49,Successful
4804,4804,Debit Card,166487.86,Successful
4805,4805,UPI,108719.07,Successful
4806,4806,Debit Card,133579.99,Successful
4807,4807,UPI,221258.43,Successful
4808,4808,Debit Card,5216.74,Successful
4809,4809,COD,41862.82,Successful
4810,4810,Wallet,40309.91,Successful
4811,4811,COD,54254.39,Successful
4812,4812,COD,59880.71,Successful
4813,4813,Net Banking,45985.5,Failed
4814,4814,Net Banking,119372.34,Successful
4815,4815,Net Banking,98311.29,Successful
4816,4816,Net Banking,21477.77,Successful
4817,4817,UPI,30536.32,Successful
4818,4818,COD,135680.1,Successful
4819,4819,Debit Card,61152.68,Successful
4820,4820,COD,25896.5,Successful
4821,4821,UPI,58244.45,Successful
4822,4822,Net Banking,80540.15,Failed
4823,4823,Debit Card,86906.12,Successful
4824,4824,Net Banking,19682.6,Successful
4825,4825,Credit Card,22541.63,Successful
4826,4826,UPI,112007.47,Successful
4827,4827,COD,25372.47,Successful
4828,4828,UPI,139741.99,Successful
4829,4829,Wallet,457.42,Successful
4830,4830,Debit Card,47720.22,Successful
4831,4831,Debit Card,187919.44,Failed
4832,4832,Credit Card,228685.15,Successful
4833,4833,UPI,5888.66,Successful
4834,4834,UPI,84240.07,Successful
4835,4835,Debit Card,155028.17,Failed
4836,4836,Wallet,41630.29,Successful
4837,4837,COD,84807.28,Successful
4838,4838,COD,19041.24,Successful
4839,4839,COD,200880.6,Successful
4840,4840,Credit Card,25876.35,Successful
4841,4841,Credit Card,25321.85,Successful
4842,4842,Net Banking,55552.08,Failed
4843,4843,Wallet,50561.72,Failed
4844,4844,Credit Card,83828.26,Successful
4845,4845,Credit Card,20528.98,Successful
4846,4846,Net Banking,2646.82,Successful
4847,4847,Credit Card,87849.0,Successful
4848,4848,Credit Card,28956.1,Successful
4849,4849,COD,40465.67,Successful
4850,4850,UPI,39773.19,Successful
4851,4851,Credit Card,61418.5,Successful
4852,4852,Wallet,147201.2,Successful
4853,4853,UPI,24621.69,Successful
4854,4854,Debit Card,52026.21,Failed
4855,4855,Debit Card,68641.98,Successful
4856,4856,Debit Card,81393.28,Successful
4857,4857,Credit Card,24385.14,Failed
4858,4858,Credit Card,76534.77,Successful
4859,4859,Wallet,110271.89,Successful
4860,4860,Debit Card,6198.59,Successful
4861,4861,UPI,73389.76,Successful
4862,4862,Debit Card,9261.62,Failed
4863,4863,COD,147096.56,Successful
4864,4864,Credit Card,17908.54,Successful
4865,4865,Debit Card,4102.18,Successful
4866,4866,UPI,95898.35,Failed
4867,4867,Wallet,82893.4,Successful
4868,4868,COD,84371.2,Successful
4869,4869,Debit Card,12694.16,Successful
4870,4870,UPI,74861.78,Successful
4871,4871,UPI,27392.09,Successful
4872,4872,COD,36158.88,Successful
4873,4873,Wallet,20125.08,Successful
4874,4874,Net Banking,144337.05,Successful
4875,4875,UPI,40385.24,Successful
4876,4876,Wallet,41501.45,Failed
4877,4877,Debit Card,806.6,Successful
4878,4878,Credit Card,120186.19,Successful
4879,4879,Net Banking,5324.27,Successful
4880,4880,UPI,2873.51,Successful
4881,4881,UPI,92332.83,Successful
4882,4882,Net Banking,21297.42,Successful
4883,4883,Debit Card,29694.19,Successful
4884,4884,Wallet,151812.1,Successful
4885,4885,Credit Card,34118.6,Failed
4886,4886,Debit Card,42475.45,Successful
4887,4887,Credit Card,173004.38,Successful
4888,4888,UPI,72078.82,Successful
4889,4889,COD,118146.52,Successful
4890,4890,COD,8374.62,Successful
4891,4891,Credit Card,36863.48,Successful
4892,4892,Credit Card,120872.71,Failed
4893,4893,Credit Card,9679.09,Successful
4894,4894,Net Banking,12725.39,Successful
4895,4895,COD,34577.12,Failed
4896,4896,Credit Card,98008.02,Successful
4897,4897,COD,11753.95,Successful
4898,4898,COD,32521.31,Successful
4899,4899,COD,3045.41,Successful
4900,4900,Credit Card,27639.1,Successful
4901,4901,Debit Card,38456.62,Failed
4902,4902,Net Banking,39450.2,Successful
4903,4903,Debit Card,79930.61,Failed
4904,4904,Debit Card,31348.53,Successful
4905,4905,Debit Card,34455.75,Successful
4906,4906,Net Banking,127414.54,Successful
4907,4907,Debit Card,212703.48,Successful
4908,4908,Credit Card,38799.89,Successful
4909,4909,COD,28833.78,Successful
4910,4910,COD,29751.07,Successful
4911,4911,Wallet,3235.75,Failed
4912,4912,Net Banking,103446.96,Successful
4913,4913,Credit Card,94908.24,Successful
4914,4914,Net Banking,135115.21,Failed
4915,4915,Net Banking,106753.46,Failed
4916,4916,Debit Card,209905.87,Successful
4917,4917,UPI,88377.72,Successful
4918,4918,Wallet,213982.71,Successful
4919,4919,Credit Card,75934.49,Successful
4920,4920,UPI,49120.69,Successful
4921,4921,Wallet,55411.42,Successful
4922,4922,Wallet,99228.19,Successful
4923,4923,Net Banking,62273.29,Failed
4924,4924,Credit Card,41530.5,Successful
4925,4925,Wallet,90209.08,Successful
4926,4926,Credit Card,179616.43,Successful
4927,4927,UPI,18140.54,Failed
4928,4928,Wallet,70963.71,Successful
4929,4929,Debit Card,10105.24,Successful
4930,4930,Debit Card,10005.3,Successful
4931,4931,Net Banking,10443.02,Successful
4932,4932,COD,26782.05,Successful
4933,4933,Wallet,55476.23,Successful
4934,4934,Net Banking,46465.78,Successful
4935,4935,Credit Card,54292.68,Successful
4936,4936,Credit Card,104790.11,Successful
4937,4937,Debit Card,94956.93,Successful
4938,4938,Credit Card,27706.37,Successful
4939,4939,Credit Card,16783.93,Successful
4940,4940,Wallet,223603.45,Successful
4941,4941,Debit Card,19878.81,Successful
4942,4942,Credit Card,177726.13,Failed
4943,4943,Debit Card,42737.45,Failed
4944,4944,Credit Card,43624.07,Successful
4945,4945,Debit Card,44873.19,Successful
4946,4946,Net Banking,18502.35,Successful
4947,4947,UPI,19812.47,Failed
4948,4948,Net Banking,168531.32,Successful
4949,4949,Wallet,100524.07,Successful
4950,4950,COD,151744.36,Successful
4951,4951,Wallet,45045.17,Successful
4952,4952,Wallet,8655.62,Failed
4953,4953,Debit Card,64453.32,Failed
4954,4954,Debit Card,35429.54,Successful
4955,4955,Debit Card,132696.36,Successful
4956,4956,UPI,73968.42,Successful
4957,4957,UPI,100524.07,Successful
4958,4958,UPI,8419.73,Successful
4959,4959,UPI,183940.04,Failed
4960,4960,UPI,42835.2,Successful
4961,4961,UPI,153062.71,Successful
4962,4962,Wallet,35662.45,Failed
4963,4963,COD,144555.57,Successful
4964,4964,Debit Card,26935.69,Successful
4965,4965,UPI,107662.49,Successful
4966,4966,Net Banking,98179.75,Successful
4967,4967,Credit Card,57619.51,Successful
4968,4968,Credit Card,135703.75,Successful
4969,4969,Debit Card,76417.74,Successful
4970,4970,Credit Card,62147.18,Successful
